ID,Usuario,Texto,Fecha,Num.Retweets,Num.Favoritos,Mentions,Hashtags,URLs
1244321904925736965,TomasDeCamino,Cuando sé que deja de crecer COVID? https://youtu.be/15rBd4vMZWw via #COVID-19 #coronavirus #costarica,Sun Mar 29 17:53:55 +0000 2020,3,3,,#COVID #coronavirus #costarica,https://youtu.be/15rBd4vMZWw
1244319180343648256,IPMasticard,"Esto es una buena noticia para el CORRUPTO gobierno de #CostaRica y a la larga salga con ""utilidades no estimadas"" con la emergencia del #COVID19 BALANCE: Partes de @DGPT_CR(-) Gastos del #coronavirus(=) GANANCIA BRUTA(-) IVA(=) UTILIDAD NETA @CarlosAlvQ @HaciendaCR ",Sun Mar 29 17:43:05 +0000 2020,0,0,@DGPT_CR @CarlosAlvQ @HaciendaCR,#CostaRica #COVID19 #coronavirus,
1244311174340059143,AlbertoAl58,"Miles de migrantes varados en Centroamérica, por temores a #Coronavirus, buscan llegar a #EEUU. La crisis migratoria en Centroamérica se agudiza con la pandemia del coronavirus. #CostaRica y #Panamá se ven de manos atadas al comenzar a crecer los contagios en sus territorios.",Sun Mar 29 17:11:16 +0000 2020,1,1,,#Coronavirus #EEUU #CostaRica #Panam,
1244309536145580032,lakateem,https://www.instagram.com/p/B-THoy1Hwd_/ Police should think about their priorities!!! #coronavirus #stayathome #humaneights #costarica #surf,Sun Mar 29 17:04:46 +0000 2020,0,0,,#coronavirus #stayathome #humaneights #costarica #surf,https://www.instagram.com/p/B-THoy1Hwd_/
1244301970791378950,H2OStewards,Let's conserve water is our ally to fight the coronavirus. . . . #coronavirus #fight #water #costarica #healthy #covid_19 #lifestyle #life,Sun Mar 29 16:34:42 +0000 2020,2,3,,#coronavirus #fight #water #costarica #healthy #covid_19 #lifestyle #life,
1244296326063456258,danielsuchar,"#CostaRica ...616 !?!?!?! .. ... Y ojo con los ebrios .. Definitivamente hay gente que AUN NO ENTIENDE ni con papelitos ,!!!! #Coronavirus #QuedateEnCasa",Sun Mar 29 16:12:16 +0000 2020,2,23,,#CostaRica #Coronavirus #QuedateEnCasa,https://delfino.cr/2020/03/616-multados-anoche-por-violar-restriccion-vehicular-sanitaria-16-iban-ebrios
1244283774235484161,GonzalezBready,"ÚLTIMA HORA: #CostaRica reporta 32 nuevos casos de #coronavirus, elevando el total 263. ",Sun Mar 29 15:22:24 +0000 2020,0,2,,#CostaRica #coronavirus,
1244282745448169473,RutaDeLuz,#RecesoAlCoronavirus #Cuarentena/#Coronavirus #España #Belice #México #PuertoRico #Guatemala #CostaRica #Honduras #Panamá #Ecuador #Perú #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Hoy,Sun Mar 29 15:18:18 +0000 2020,1,1,,#RecesoAlCoronavirus #Cuarentena #Coronavirus #Espa #Belice #M #PuertoRico #Guatemala #CostaRica #Honduras #Panam #Ecuador #Per #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Hoy,https://www.youtube.com/watch?v=xzOaVwaYGuY
1244279499518337029,dgucr,¿Qué les parece más gracioso ver #MisterED o leer los tweets de @AiPozuelo? #cuarentena #CostaRica #COVID19 #coronavirus,Sun Mar 29 15:05:24 +0000 2020,0,0,@AiPozuelo,#MisterED #cuarentena #CostaRica #COVID19 #coronavirus,
1244276363156164608,IPMasticard,@FIFCOCR @pepsi por aquí esperando la debida compensación por los años que USURPARON la Marca® #MastiCard™ #IP en las sodas @tacobell en #CostaRica #FIFCO #COVID19 #pepsi #tacobell #Coronavirus @SecPompeo #EEUU #OMPI @FiscaliaCR @asambleacr @presidenciacr 000061,Sun Mar 29 14:52:57 +0000 2020,0,0,@FIFCOCR @pepsi @tacobell @SecPompeo @FiscaliaCR @asambleacr @presidenciacr,#MastiCard #IP #CostaRica #FIFCO #COVID19 #pepsi #tacobell #Coronavirus #EEUU #OMPI,
1244276026538065920,IPMasticard,Cómo sienten la conciencia los Accionistas de #FIFCO en #CostaRica y la Emilia Navas @FiscaliaCR cada vez que se toman una #pepsi ó al comer un #tacobell ? les remorderá el alma por haber usurpado y violentado los #DDHH de #MastiCard™ @FIFCOCR #COVID19 #coronavirus 0005,Sun Mar 29 14:51:36 +0000 2020,0,0,@FiscaliaCR @FIFCOCR,#FIFCO #CostaRica #pepsi #tacobell #DDHH #MastiCard #COVID19 #coronavirus,
1244275132748763149,jesus_hoyos,"Validen todo tipo de información sobre el #COVID19 y #coronavirus con los lugares de Salud de su país, el @CDCgov, @WHO y @JohnsHopkins vía #solvis #QuedateEnTuCasa #mexico #latam #colombia #costarica #puertorico #peru",Sun Mar 29 14:48:03 +0000 2020,0,1,@CDCgov @WHO @JohnsHopkins,#COVID19 #coronavirus #solvis #QuedateEnTuCasa #mexico #latam #colombia #costarica #puertorico #peru,https://www.solvisconsulting.com/solvis-blog/respuesta-de-solvis-al-coronavirus-covid-19
1244274761699598342,IPMasticard,#ULTIMAHORA #URGENTE A todas las #Empresas a nivel mundial que tengan tecnologías para combatir al #COVID19 #coronavirus DEBEN TENER CUIDADO si hacen trato con #CostaRica porque NO RESPETA el Derecho #IP™ y su Marca® puede ser USURPADA #OMPI @WIPO #EEUU #ONU @FiscaliaCR 2,Sun Mar 29 14:46:35 +0000 2020,0,1,@WIPO @FiscaliaCR,#ULTIMAHORA #URGENTE #Empresas #COVID19 #coronavirus #CostaRica #IP #OMPI #EEUU #ONU,
1244274171342979077,GersonDavidsf88,Hoy murio un muchacho de 14 años en #Portugal por el #Coronavirus ! Nobody is safe! #CostaRica,Sun Mar 29 14:44:14 +0000 2020,0,1,,#Portugal #Coronavirus #CostaRica,
1244272601452740608,GersonDavidsf88,Los #ticos burlandose de la policía en India que agarran a punta de palo a los que desobedecen la cuarentena. La verdad es que alguna gente solo entiende así a punta de palo. #CostaRica #Coronavirus,Sun Mar 29 14:38:00 +0000 2020,0,0,,#ticos #CostaRica #Coronavirus,
1244272011960102913,GersonDavidsf88,La gente cree que después de la cuarentena de 15 días ya todo va a volver a la normalidad. Esto NO es una corrida de 100mts libres es un maratón. El #coronavirus y sus secuelas duraran años. Preparense para la extensión de la quarentena por meses! #CostaRica,Sun Mar 29 14:35:39 +0000 2020,0,0,,#coronavirus #CostaRica,
1244253543038685186,mariamalia2010,"En Korea Del Sur el 30% de los casos de Covid-19 son muchachos jovenes de 20 años, los mas rejegos a hacer caso. Padres de familia en CR ALERTENLOS! https://www.youtube.com/watch?v=gAk7aX5hksU #Covid-19 #CostaRica #coronavirus #pandemia",Sun Mar 29 13:22:16 +0000 2020,0,0,,#Covid #CostaRica #coronavirus #pandemia,https://www.youtube.com/watch?v=gAk7aX5hksU
1244248677834797057,mariamalia2010,Por que al Ministerio de Salud en CR no le preocupan los miiles de costarricenses trabajando apiñados en call centers? #COVIDー19 #CostaRica #coronavirus #coronaviruscr,Sun Mar 29 13:02:56 +0000 2020,0,0,,#COVID #CostaRica #coronavirus #coronaviruscr,
1244248444291645445,ExpatExchange,Will expats in Costa Rica lose their residency if they leave the country? A Shocking Statement from the country's Ministry for Public Security has expats talking: https://bit.ly/2ya9XWr @usembassysjo @usambassadorcr #expat #costarica #coronavirus #michaelsoto,Sun Mar 29 13:02:00 +0000 2020,0,0,@usembassysjo @usambassadorcr,#expat #costarica #coronavirus #michaelsoto,https://bit.ly/2ya9XWr
1244247940287401986,AlRojoVivo,En #CostaRica le hicieron un homenaje muy merecido a los médicos y enfermeros que han estado trabajando sin descanso salvando vidas del #coronavirus ,Sun Mar 29 13:00:00 +0000 2020,18,97,,#CostaRica #coronavirus,
1244246480447246337,ArtistCrisanto,El centro de convenciones de #costarica debe ya de ser acondicionado con camas para recibir pacientes estables de #COVID19 #coronavirus,Sun Mar 29 12:54:12 +0000 2020,0,1,,#costarica #COVID19 #coronavirus,
1244235263590772736,mariamalia2010,Lo mejor que he oido sobre #coronavirus #CostaRica #QuedateEnCasa https://www.youtube.com/watch?v=gAk7aX5hksU #Covid_19,Sun Mar 29 12:09:38 +0000 2020,1,0,,#coronavirus #CostaRica #QuedateEnCasa #Covid_19,https://www.youtube.com/watch?v=gAk7aX5hksU
1244224062358016001,luca_nigro,"#Psg, #Navas torna in #CostaRica con un volo da 200mila dollari #Coronavirus ",Sun Mar 29 11:25:07 +0000 2020,0,1,,#Psg #Navas #CostaRica #Coronavirus,https://www.ilpallonegonfiato.com/psg-navas-torna-in-costa-rica-con-un-volo-da-200mila-dollari/
1244171965990084609,EcoTurismo,#CostaRica #CentroAmerica #turismo #coronavirus ,Sun Mar 29 07:58:06 +0000 2020,2,2,,#CostaRica #CentroAmerica #turismo #coronavirus,https://twitter.com/jorgemachajon/status/1244057528985694215
1244129483621367809,AlvaroZamoraC,Feliz noche para todos MENOS a los que andan en la calle en bicicleta o corriendo. ¡A ESOS NO! #quedateencasa #noseashijodeputa #costarica #Coronavirus ,Sun Mar 29 05:09:18 +0000 2020,0,2,,#quedateencasa #noseashijodeputa #costarica #Coronavirus,
1244127143501545472,BoletinViajes,Costa Rica cierra playas y templos religiosos por COVID-19 https://www.viajesboletin.com/?p=61892 #turismo #coronavirus #costarica,Sun Mar 29 05:00:00 +0000 2020,0,2,,#turismo #coronavirus #costarica,https://www.viajesboletin.com/?p=61892
1244114718647869441,daveparedesm,"Costa Rica , hoy reportó 295 casos de #COVID19: -incremento de 32 nuevos casos - 2 fallecidos -tasa de contagio vs. Nro de pruebas hechas se mantiene en 2.5% -Alajuela es la zona (cantón) con más infectados (53 casos) #CostaRica #Coronavirus #Covid_19",Sun Mar 29 04:10:38 +0000 2020,1,1,,#COVID19 #CostaRica #Coronavirus #Covid_19,
1244106256312344576,noticiasdenic,de México y Colombia. #nicaragua #nicasenpanama #covid19 #coronavirus #costarica #elsalvador #honduras #guatemala #mexico #colombia #venezuela #españa #EEUU #oms,Sun Mar 29 03:37:00 +0000 2020,0,0,,#nicaragua #nicasenpanama #covid19 #coronavirus #costarica #elsalvador #honduras #guatemala #mexico #colombia #venezuela #espa #EEUU #oms,
1244094929179156483,ErickTaracena,Cómo Mantenerse Saludable ante la presencia el Coronavirus. https://youtu.be/3FMjtwARZlw #TaracenaCR #Coronavirus #Prevencion #CostaRica #Covid19 #QuedateEnCasa,Sun Mar 29 02:51:59 +0000 2020,0,0,,#TaracenaCR #Coronavirus #Prevencion #CostaRica #Covid19 #QuedateEnCasa,https://youtu.be/3FMjtwARZlw
1244092487511261187,Fanisita7,#QuedateEnCasa #CuarentenaCR #COVIDー19 #CostaRica #Pandemia #EmergenciaSanitaria #EmergenciaNacional #CoronaVirus #cuarentenahoy #CuarentenaCoronavirus #CuidaTuFamilia #CuidaTusAncianos #CuidateYCuidaLosTuyos,Sun Mar 29 02:42:17 +0000 2020,0,0,,#QuedateEnCasa #CuarentenaCR #COVID #CostaRica #Pandemia #EmergenciaSanitaria #EmergenciaNacional #CoronaVirus #cuarentenahoy #CuarentenaCoronavirus #CuidaTuFamilia #CuidaTusAncianos #CuidateYCuidaLosTuyos,
1244080740989616128,viviendoelsurf,Quédate en tu casa o te tiran Bala ! #SonidoOn policías disparan a surfistas #coronavirus #quelocura #costarica #jaco,Sun Mar 29 01:55:37 +0000 2020,28,45,,#SonidoOn #coronavirus #quelocura #costarica #jaco,
1244065551908888576,MouseAndWeens,"Costa Rican cows...moo! Thank you for the feedback we’re receiving on this episode. We put ourselves out there which is always a little scary, but real. Thanks guys! Feeling the love! http://bit.ly/mwEp73 #coronavirus #COVIDー19 #covid #rona #costarica #Quarantine #socal",Sun Mar 29 00:55:15 +0000 2020,0,0,,#coronavirus #COVID #covid #rona #costarica #Quarantine #socal,http://bit.ly/mwEp73
1244061787244421121,renattissimo,"@Laura_Ch Deseo que hoy nos sienta más cerca, a pesar de la distancia y de las circunstancias. Un abrazo, doña Laura. Feliz cumpleaños! #Covid19 #CostaRica #QuédateEnCasa #YoMeQuedoEnCasa #HighRiskCovid19 #Coronavirus #YoMeCuido #YoTeCuido",Sun Mar 29 00:40:18 +0000 2020,1,2,@Laura_Ch,#Covid19 #CostaRica #Qu #YoMeQuedoEnCasa #HighRiskCovid19 #Coronavirus #YoMeCuido #YoTeCuido,
1244058286191714304,amg9847,#28Mar: Ascienden a 295 los casos de #coronavirus en #CostaRica.,Sun Mar 29 00:26:23 +0000 2020,0,0,,#28Mar #coronavirus #CostaRica,
1244053591914135552,renattissimo,Un mix de música pop en inglés para disfrutar en casa! #Covid19 #CostaRica #QuédateEnCasa #YoMeQuedoEnCasa #HighRiskCovid19 #Coronavirus #YoMeCuido #YoTeCuido,Sun Mar 29 00:07:44 +0000 2020,0,0,,#Covid19 #CostaRica #Qu #YoMeQuedoEnCasa #HighRiskCovid19 #Coronavirus #YoMeCuido #YoTeCuido,https://rave.dj/tLho0bKfk305CA
1244042807746220033,royrojas,"Por la gran puta QUEDENSE EN CASA, muchos nos sacrificamos guardándonos para que otros sigan como si nada en la calle #coronavirus #CostaRica",Sat Mar 28 23:24:53 +0000 2020,0,1,,#coronavirus #CostaRica,
1244039563607248897,Noticias_crc," #ÚLTIMAHORA ALERTA #CostaRica Hay 700 casos de #coronavirus en #Nicaragua MAÑANA INUNDAN LA FRONTERA, SEGÚN LOS NICAS QUE VIVEN AQUÍ LOS FAMILIARES SE PASAN DESDE HOY EN LA NOCHE ",Sat Mar 28 23:11:59 +0000 2020,2,3,,#CostaRica #coronavirus #Nicaragua,
1244035621783560192,val_mc87,que falta de respeto para todos aquellos que SI estan cooperando. que triste de veras hasta que no les afecte personalmente no van a entender que esto se hace para evitar lo que ya esta pasando muchos otros paises. #AplanemosLaCurva #QuedateEnCasa #CostaRica #coronavirus ,Sat Mar 28 22:56:19 +0000 2020,0,0,,#AplanemosLaCurva #QuedateEnCasa #CostaRica #coronavirus,https://twitter.com/nacion/status/1244031280129486850
1244029086512668674,TeLoCuentoNews,#28Mar Este sábado las autoridades sanitarias de #CostaRica confirmaron 295 casos de #Covid_19 y dos personas fallecidas a causa del #coronavirus. ,Sat Mar 28 22:30:21 +0000 2020,0,0,,#28Mar #CostaRica #Covid_19 #coronavirus,
1244023330094624769,Noticias_crc,Casos en #CostaRica con #coronavirus 295 Aumentan casos extranjeros. Hay niños de un año contagiados. Alajuela centro es el cantón con más casos. ,Sat Mar 28 22:07:29 +0000 2020,0,0,,#CostaRica #coronavirus,
1244019905701257216,mauariasa,Bueno quéeeeeee? Dónde es hoy? Pasen links #coronaviruscr #coronavirus #COVIDー19 #CuarentenaCoronavirus #CostaRica,Sat Mar 28 21:53:52 +0000 2020,0,2,,#coronaviruscr #coronavirus #COVID #CuarentenaCoronavirus #CostaRica,
1244018172577099776,PUSCenExterior,Aislemonos hoy para que cuanto podamos unirnos nuevamente no falte nadie. #CostaRica #ticos #ticosenelextranjero #coronavirus #salud #COVID19 #QuédateEnLaCasa,Sat Mar 28 21:46:59 +0000 2020,0,0,,#CostaRica #ticos #ticosenelextranjero #coronavirus #salud #COVID19 #Qu,
1243996261512032257,jpplusni,"#UltimoMomento| Casos por #coronavirus en #CostaRica aumentan a 295. Quince se encuentran hospitalizados, seis de estos en cuidados intensivos, informó el Ministerio de Salud de este país. ",Sat Mar 28 20:19:55 +0000 2020,5,10,,#UltimoMomento #coronavirus #CostaRica,
1243992332086718465,Noticias_crc,"#CostaRica con 293 contagiados con #coronavirus, 30 personas más que ayer ",Sat Mar 28 20:04:18 +0000 2020,0,2,,#CostaRica #coronavirus,
1243985817405730818,Antonnic1,#CostaRica Nuevas medidas por #coronavirus: Ministerio de Salud ordena cerrar negocios a partir de las 8 pm ,Sat Mar 28 19:38:25 +0000 2020,0,0,,#CostaRica #coronavirus,https://www.nacion.com/el-pais/salud/nuevas-medidas-por-coronavirus-ministerio-de/3BWUAARP2NGVLON2WIKU4U7QFE/story/
1243984337118343169,marcelacanterov,#CostaRica #coronavirus ,Sat Mar 28 19:32:32 +0000 2020,0,0,,#CostaRica #coronavirus,https://twitter.com/CarlosAlvQ/status/1243983095411474432
1243980323882512386,Andresbrenescr,"Es por tus seres queridos, es por vos! Dios los bendiga a todos y a sus familias. #quedateencasa #covid_19 #coronavirus #lavatelasmanos #stayathome #familia #stayathome #costarica #puravida #seguridad #salud #doctores #enfermeros #areadelimpieza #ministeriodesalud #ccss",Sat Mar 28 19:16:35 +0000 2020,0,0,,#quedateencasa #covid_19 #coronavirus #lavatelasmanos #lavatelasmanos #stayathome #familia #stayathome #costarica #puravida #seguridad #salud #doctores #enfermeros #areadelimpieza #ministeriodesalud #ccss,
1243978460760100864,Amilcaratb,Información Actualizada Latinoamérica 28/03/2020 17:00h #coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Perú #México #Panamá #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #Honduras,Sat Mar 28 19:09:11 +0000 2020,5,3,,#coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Per #M #Panam #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #Honduras,
1243977312804188163,marcelacanterov,"Casos confirmados 295 en #CostaRica de #coronavirus. Un aumento de 32 casos con respecto, ayer, 27 de marzo. Solos dos decesos, pero Ministro de Salud indica que habrán más fallecimientos conforme ingresen más pacientes a los centros médicos.",Sat Mar 28 19:04:38 +0000 2020,0,2,,#CostaRica #coronavirus,
1243976996738105347,RicardoSomarri7," #AHORA I Se eleva a 295 casos positivos de #Covid_19 en #CostaRica. 138 mujeres y 137 hombres, 272 nacionales y 21 extranjeros, 15 personas hospitalizadas y 6 en Unidad de Cuidados Intensivos. Al menos la mitad de los cantones en el país presentan casos de #Coronavirus.",Sat Mar 28 19:03:22 +0000 2020,0,0,,#AHORA #Covid_19 #CostaRica #Coronavirus,
1243970252129460226,AnupamD40964654,#CostaRica’s President Carlos Alvarado asked International Financial Institutions (IFIs) and the #UnitedNations for better financing conditions to face the pandemic's economic effects. #Coronavirus #COVID19,Sat Mar 28 18:36:34 +0000 2020,0,0,,#CostaRica #UnitedNations #Coronavirus #COVID19,https://bit.ly/3bwKWTF
1243970001591308288,AnalyticaGlobal,#CostaRica’s President Carlos Alvarado asked International Financial Institutions (IFIs) and the #UnitedNations for better financing conditions to face the pandemic's economic effects. #Coronavirus #COVID19 https://bit.ly/3bwKWTF,Sat Mar 28 18:35:34 +0000 2020,1,0,,#CostaRica #UnitedNations #Coronavirus #COVID19,https://bit.ly/3bwKWTF
1243968598718078977,telesurenglish,#CostaRica’s President Carlos Alvarado asked International Financial Institutions (IFIs) and the #UnitedNations for better financing conditions to face the pandemic's economic effects. #Coronavirus #COVID19 https://bit.ly/3bwKWTF,Sat Mar 28 18:30:00 +0000 2020,3,10,,#CostaRica #UnitedNations #Coronavirus #COVID19,https://bit.ly/3bwKWTF
1243952147563188224,IPMasticard,That Is a very good idea #CostaRica @CarlosAlvQ @asambleacr @presidenciacr @DosPinosOficial #COVID19 #coronavirus ,Sat Mar 28 17:24:38 +0000 2020,0,0,@CarlosAlvQ @asambleacr @presidenciacr @DosPinosOficial,#CostaRica #COVID19 #coronavirus,
1243946143383523328,IPMasticard,#ULTIMAHORA #URGENTE ! A todas las #Empresas a nivel mundial que tengan tecnologías para combatir al #COVID19 #coronavirus DEBEN TENER CUIDADO si hacen trato con #CostaRica porque NO RESPETA el Derecho #IP™ y su Marca® puede ser USURPADA #OMPI @WIPO #EEUU #ONU @FiscaliaCR,Sat Mar 28 17:00:46 +0000 2020,0,0,@WIPO @FiscaliaCR,#ULTIMAHORA #URGENTE #Empresas #COVID19 #coronavirus #CostaRica #IP #OMPI #EEUU #ONU,
1243937750967103488,PUSCenExterior,#QuédateEnLaCasa #quédateencasa #ticosenelextranjero #coronavirus #salud #COVID19 #Covid_19 #cuarentena #14dias #CostaRica ,Sat Mar 28 16:27:25 +0000 2020,0,0,,#Qu #qu #ticosenelextranjero #coronavirus #salud #COVID19 #Covid_19 #cuarentena #14dias #CostaRica,
1243936834872315905,birdhouse_snaps,#pulchritudinous #photooftheday #bhfyp #costarica #saturday #coronavirus #socialdistancing #washyourhands #takecareofyourself #quarantine,Sat Mar 28 16:23:47 +0000 2020,0,0,,#pulchritudinous #photooftheday #bhfyp #costarica #saturday #coronavirus #socialdistancing #washyourhands #washyourhands #takecareofyourself #quarantine,
1243935802926731266,DBORLOZ,"@bnmascerca @bancobcr #banconacional #bancobcr #covid19 #costarica #coronavirus BANCO NACIONAL Y BANCO DE COSTA RICA hacer de oficio la moratoria de pagos, sin trámites. ",Sat Mar 28 16:19:41 +0000 2020,1,0,@bnmascerca @BancoBCR,#banconacional #bancobcr #covid19 #costarica #coronavirus,https://secure.avaaz.org/es/community_petitions/hacer_que_sea_una_medida_automatica_dispensada_de__banco_nacional_y_banco_de_costa_rica_hacer_de_oficio_la_moratoria_de_pagos_sin_tramites/?oHGrHeb&utm_source=sharetools&utm_medium=twitter&utm_campaign=petition-925944-banco_nacional_y_banco_de_costa_rica_hacer_de_oficio_la_moratoria_de_pagos_sin_tramites&utm_term=HGrHeb%2Bes
1243920610322939904,Amilcaratb,Información Actualizada Latinoamérica 28/03/2020 15:00h #coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Perú #México #Panamá #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #Honduras,Sat Mar 28 15:19:19 +0000 2020,6,9,,#coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Per #M #Panam #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #Honduras,
1243919315822358529,DanGarrett97,#CCP exported #coronavirus/#covid19 pandemic used to advanced global #communist #collectivism. International Department of the CPC Central Committee #statecapture #unitedfront operations. #Belarusia #CostaRica #DRC #Germany #Lebanon #Myanmar #Nepal #Russia #Tanzania #Thailand,Sat Mar 28 15:14:10 +0000 2020,1,3,,#CCP #coronavirus #covid19 #communist #collectivism #statecapture #unitedfront #Belarusia #CostaRica #DRC #Germany #Lebanon #Myanmar #Nepal #Russia #Tanzania #Thailand,https://twitter.com/XHNews/status/1243917626499149824
1243915598452621313,Travelaviator,"We believe in #GoodKarma. Instead of the negativity of the #coronavirus which will pass, please enjoy our #TravelPhotos. Jeff and Sue. http://atimetotravel.com FLA Licensed #TravelAgents specialists in #Caribbean #Mexico #CostaRica #AllinclusiveResorts and #cruises since 1994",Sat Mar 28 14:59:24 +0000 2020,2,0,,#GoodKarma #coronavirus #TravelPhotos #TravelAgents #Caribbean #Mexico #CostaRica #AllinclusiveResorts #cruises,http://atimetotravel.com
1243906434686992384,RonalVargasAray,California: Fallece por #Coronavirus paciente adolescente al que se le negó asistencia médica por no tener seguro. En #CostaRica eso no hubiera pasado ,Sat Mar 28 14:22:59 +0000 2020,0,0,,#Coronavirus #CostaRica,https://www.independent.co.uk/news/world/americas/coronavirus-teenager-death-california-health-insurance-care-emergency-room-covid-19-a9429946.html
1243905250198720529,mariamalia2010,Informe casos Embajada de Estados Unidos Covid19 Costa Rica https://cr.usembassy.gov/es/covid-19-coronavirus-informacion/ #coronavirus #COVID19 #CostaRica #QuedateEnCasa,Sat Mar 28 14:18:16 +0000 2020,0,0,,#coronavirus #COVID19 #CostaRica #QuedateEnCasa,https://cr.usembassy.gov/es/covid-19-coronavirus-informacion/
1243902372184809473,mariamalia2010,Casos mundiales Covid19. Los ticos nos quedamos en casa! https://www.youtube.com/watch?v=eiKDkpDr7QU #CostaRica #QuedateEnCasa #coronavirus #Covid19,Sat Mar 28 14:06:50 +0000 2020,0,0,,#CostaRica #QuedateEnCasa #coronavirus #Covid19,https://www.youtube.com/watch?v=eiKDkpDr7QU
1243901942109286401,mariamalia2010,Costa Rica casos Covid19 quedese en casa!!! Piense en su familia! En el projimo! https://www.nacion.com/el-pais/salud/casos-de-coronavirus-en-costa-rica-20/6SEB4H4M7RESNG53LKN2DRWBU4/story/ #CostaRica #coronavirus #COVID19 #QuedateEnCasa,Sat Mar 28 14:05:08 +0000 2020,0,0,,#CostaRica #coronavirus #COVID19 #QuedateEnCasa,https://www.nacion.com/el-pais/salud/casos-de-coronavirus-en-costa-rica-20/6SEB4H4M7RESNG53LKN2DRWBU4/story/
1243894835171545088,mariamalia2010,"Fin de semana en CR: guardados en casa respetando la vida, en prevencion, responsables de nuestras acciones contra #Covid19 #CostaRica #coronavirus #PrevenirCOVID19",Sat Mar 28 13:36:53 +0000 2020,0,0,,#Covid19 #CostaRica #coronavirus #PrevenirCOVID19,
1243894104196550657,mariamalia2010,"CR Cartago sorprende la ignorancia, la estupidez,de lo que vimos en tomas de anoche en Canal 7, cero medidas de aislamiento social #QuedateenCasa #coronavirus #CostaRica #Covid19",Sat Mar 28 13:33:59 +0000 2020,0,0,,#QuedateenCasa #coronavirus #CostaRica #Covid19,
1243886058208624640,ExpatExchange,Will expats in Costa Rica lose their residency if they leave the country? A Shocking Statement from the country's Ministry for Public Security has expats talking: https://bit.ly/2ya9XWr @usembassysjo @usambassadorcr #expat #costarica #coronavirus #michaelsoto,Sat Mar 28 13:02:01 +0000 2020,0,0,@usembassysjo @usambassadorcr,#expat #costarica #coronavirus #michaelsoto,https://bit.ly/2ya9XWr
1243875216616497152,RutaDeLuz,#RecesoAlCoronavirus En tiempos d #Cuarentena/#Coronavirus #España #Belice #México #PuertoRico #Guatemala #CostaRica #Honduras #Panamá #Ecuador #Perú #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Madrid #Hoy,Sat Mar 28 12:18:56 +0000 2020,1,0,,#RecesoAlCoronavirus #Cuarentena #Coronavirus #Espa #Belice #M #PuertoRico #Guatemala #CostaRica #Honduras #Panam #Ecuador #Per #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Madrid #Hoy,
1243854110539091968,MariaVillaQ,"The update of the week, this time I added the data of Italy. #coronavirus #covid19 #costarica #nederland #covid19italia",Sat Mar 28 10:55:04 +0000 2020,1,1,,#coronavirus #covid19 #costarica #nederland #covid19italia,
1243755226076778497,vhfiel,Israel lo hizo de nuevo: ¡Ahora desde Centroamérica! https://cutt.ly/NtWvfm8 #Israelies #ElAl #RegresoACasa #Israel #CostaRica #QuedateEnCasa #Ecuador #Israel #EEUU #Colombia #Argentina #Chile #coronavirus,Sat Mar 28 04:22:08 +0000 2020,0,0,,#Israelies #ElAl #RegresoACasa #Israel #CostaRica #QuedateEnCasa #Ecuador #Israel #EEUU #Colombia #Argentina #Chile #coronavirus,https://cutt.ly/NtWvfm8
1243738119519649792,PatriciaLopezF_,#CostaRica de esta vamos a salir si no salimos! #QuedateEnCasa Gracias @CarlosAlvQ por su esfuerzo! #CoronavirusOutbreak #Coronavirus #StayHome #JuntosSaldremosAdelante #COVID19 #pandemia,Sat Mar 28 03:14:09 +0000 2020,0,0,@CarlosAlvQ,#CostaRica #QuedateEnCasa #CoronavirusOutbreak #Coronavirus #StayHome #JuntosSaldremosAdelante #COVID19 #pandemia,https://twitter.com/CarlosAlvQ/status/1243618397591613442
1243737698524975104,Tiotico2020,"Los antibióticos solo son efectivos con las bacterias, no con los virus. #CostaRica #covid19 #CoronaVirusUpdates #coronavirus #YoMeQuedoEnCasa",Sat Mar 28 03:12:29 +0000 2020,0,0,,#CostaRica #covid19 #CoronaVirusUpdates #coronavirus #YoMeQuedoEnCasa,
